grower_id,segment_id
GRW_03996,SEG_0008
GRW_03997,SEG_0000
GRW_03998,SEG_0017
GRW_03999,SEG_0037
GRW_04000,SEG_0003
GRW_04001,SEG_0015
GRW_04002,SEG_0000
GRW_04003,SEG_0008
GRW_04004,SEG_0012
GRW_04005,SEG_0023
GRW_04006,SEG_0024
GRW_04007,SEG_0009
GRW_04008,SEG_0042
GRW_04009,SEG_0012
GRW_04010,SEG_0021
GRW_04011,SEG_0014
GRW_04012,SEG_0026
GRW_04013,SEG_0017
GRW_04014,SEG_0009
GRW_04015,SEG_0026
GRW_04016,SEG_0023
GRW_04017,SEG_0008
GRW_04018,SEG_0012
GRW_04019,SEG_0000
GRW_04020,SEG_0031
GRW_04021,SEG_0043
GRW_04022,SEG_0042
GRW_04023,SEG_0002
GRW_04024,SEG_0009
GRW_04025,SEG_0009
GRW_04026,SEG_0039
GRW_04027,SEG_0001
GRW_04028,SEG_0029
GRW_04029,SEG_0005
GRW_04030,SEG_0015
GRW_04031,SEG_0009
GRW_04032,SEG_0010
GRW_04033,SEG_0043
GRW_04034,SEG_0017
GRW_04035,SEG_0047
GRW_04036,SEG_0002
GRW_04037,SEG_0049
GRW_04038,SEG_0012
GRW_04039,SEG_0011
GRW_04040,SEG_0000
GRW_04041,SEG_0048
GRW_04042,SEG_0049
GRW_04043,SEG_0031
GRW_04044,SEG_0011
GRW_04045,SEG_0044
GRW_04046,SEG_0000
GRW_04047,SEG_0043
GRW_04048,SEG_0044
GRW_04049,SEG_0005
GRW_04050,SEG_0038
GRW_04051,SEG_0039
GRW_04052,SEG_0025
GRW_04053,SEG_0032
GRW_04054,SEG_0000
GRW_04055,SEG_0020
GRW_04056,SEG_0012
GRW_04057,SEG_0011
GRW_04058,SEG_0030
GRW_04059,SEG_0012
GRW_04060,SEG_0002
GRW_04061,SEG_0012
GRW_04062,SEG_0001
GRW_04063,SEG_0038
GRW_04064,SEG_0025
GRW_04065,SEG_0012
GRW_04066,SEG_0011
GRW_04067,SEG_0014
GRW_04068,SEG_0030
GRW_04069,SEG_0013
GRW_04070,SEG_0047
GRW_04071,SEG_0020
GRW_04072,SEG_0009
GRW_04073,SEG_0003
GRW_04074,SEG_0048
GRW_04075,SEG_0009
GRW_04076,SEG_0006
GRW_04077,SEG_0012
GRW_04078,SEG_0026
GRW_04079,SEG_0003
GRW_04080,SEG_0006
GRW_04081,SEG_0012
GRW_04082,SEG_0030
GRW_04083,SEG_0012
GRW_04084,SEG_0015
GRW_04085,SEG_0023
GRW_04086,SEG_0051
GRW_04087,SEG_0034
GRW_04088,SEG_0026
GRW_04089,SEG_0024
GRW_04090,SEG_0048
GRW_04091,SEG_0002
GRW_04092,SEG_0002
GRW_04093,SEG_0012
GRW_04094,SEG_0038
GRW_04095,SEG_0009
GRW_04096,SEG_0029
GRW_04097,SEG_0015
GRW_04098,SEG_0028
GRW_04099,SEG_0029
GRW_04100,SEG_0012
GRW_04101,SEG_0000
GRW_04102,SEG_0048
GRW_04103,SEG_0009
GRW_04104,SEG_0028
GRW_04105,SEG_0035
GRW_04106,SEG_0012
GRW_04107,SEG_0016
GRW_04108,SEG_0023
GRW_04109,SEG_0006
GRW_04110,SEG_0012
GRW_04111,SEG_0047
GRW_04112,SEG_0012
GRW_04113,SEG_0030
GRW_04114,SEG_0027
GRW_04115,SEG_0047
GRW_04116,SEG_0014
GRW_04117,SEG_0015
GRW_04118,SEG_0015
GRW_04119,SEG_0001
GRW_04120,SEG_0012
GRW_04121,SEG_0047
GRW_04122,SEG_0024
GRW_04123,SEG_0003
GRW_04124,SEG_0009
GRW_04125,SEG_0022
GRW_04126,SEG_0024
GRW_04127,SEG_0010
GRW_04128,SEG_0015
GRW_04129,SEG_0022
GRW_04130,SEG_0014
GRW_04131,SEG_0041
GRW_04132,SEG_0000
GRW_04133,SEG_0035
GRW_04134,SEG_0000
GRW_04135,SEG_0043
GRW_04136,SEG_0028
GRW_04137,SEG_0048
GRW_04138,SEG_0021
GRW_04139,SEG_0030
GRW_04140,SEG_0027
GRW_04141,SEG_0003
GRW_04142,SEG_0049
GRW_04143,SEG_0047
GRW_04144,SEG_0048
GRW_04145,SEG_0028
GRW_04146,SEG_0015
GRW_04147,SEG_0003
GRW_04148,SEG_0001
GRW_04149,SEG_0039
GRW_04150,SEG_0030
GRW_04151,SEG_0034
GRW_04152,SEG_0007
GRW_04153,SEG_0012
GRW_04154,SEG_0000
GRW_04155,SEG_0014
GRW_04156,SEG_0010
GRW_04157,SEG_0007
GRW_04158,SEG_0003
GRW_04159,SEG_0019
GRW_04160,SEG_0003
GRW_04161,SEG_0001
GRW_04162,SEG_0003
GRW_04163,SEG_0047
GRW_04164,SEG_0001
GRW_04165,SEG_0051
GRW_04166,SEG_0012
GRW_04167,SEG_0037
GRW_04168,SEG_0047
GRW_04169,SEG_0012
GRW_04170,SEG_0012
GRW_04171,SEG_0034
GRW_04172,SEG_0012
GRW_04173,SEG_0012
GRW_04174,SEG_0021
GRW_04175,SEG_0047
GRW_04176,SEG_0035
GRW_04177,SEG_0051
GRW_04178,SEG_0015
GRW_04179,SEG_0049
GRW_04180,SEG_0012
GRW_04181,SEG_0008
GRW_04182,SEG_0003
GRW_04183,SEG_0012
GRW_04184,SEG_0036
GRW_04185,SEG_0030
GRW_04186,SEG_0021
GRW_04187,SEG_0012
GRW_04188,SEG_0014
GRW_04189,SEG_0046
GRW_04190,SEG_0006
GRW_04191,SEG_0014
GRW_04192,SEG_0002
GRW_04193,SEG_0028
GRW_04194,SEG_0011
GRW_04195,SEG_0002
GRW_04196,SEG_0012
GRW_04197,SEG_0003
GRW_04198,SEG_0000
GRW_04199,SEG_0035
GRW_04200,SEG_0004
GRW_04201,SEG_0025
GRW_04202,SEG_0024
GRW_04203,SEG_0050
GRW_04204,SEG_0043
GRW_04205,SEG_0009
GRW_04206,SEG_0001
GRW_04207,SEG_0022
GRW_04208,SEG_0012
GRW_04209,SEG_0009
GRW_04210,SEG_0016
GRW_04211,SEG_0035
GRW_04212,SEG_0007
GRW_04213,SEG_0034
GRW_04214,SEG_0045
GRW_04215,SEG_0000
GRW_04216,SEG_0003
GRW_04217,SEG_0049
GRW_04218,SEG_0049
GRW_04219,SEG_0004
GRW_04220,SEG_0000
GRW_04221,SEG_0012
GRW_04222,SEG_0026
GRW_04223,SEG_0012
GRW_04224,SEG_0009
GRW_04225,SEG_0000
GRW_04226,SEG_0022
GRW_04227,SEG_0051
GRW_04228,SEG_0007
GRW_04229,SEG_0012
GRW_04230,SEG_0031
GRW_04231,SEG_0009
GRW_04232,SEG_0049
GRW_04233,SEG_0009
GRW_04234,SEG_0000
GRW_04235,SEG_0012
GRW_04236,SEG_0045
GRW_04237,SEG_0042
GRW_04238,SEG_0008
GRW_04239,SEG_0035
GRW_04240,SEG_0036
GRW_04241,SEG_0028
GRW_04242,SEG_0009
GRW_04243,SEG_0051
GRW_04244,SEG_0008
GRW_04245,SEG_0012
GRW_04246,SEG_0002
GRW_04247,SEG_0012
GRW_04248,SEG_0014
GRW_04249,SEG_0000
GRW_04250,SEG_0049
GRW_04251,SEG_0012
GRW_04252,SEG_0029
GRW_04253,SEG_0047
GRW_04254,SEG_0044
GRW_04255,SEG_0030
GRW_04256,SEG_0006
GRW_04257,SEG_0048
GRW_04258,SEG_0002
GRW_04259,SEG_0014
GRW_04260,SEG_0000
GRW_04261,SEG_0012
GRW_04262,SEG_0012
GRW_04263,SEG_0039
GRW_04264,SEG_0011
GRW_04265,SEG_0000
GRW_04266,SEG_0022
GRW_04267,SEG_0043
GRW_04268,SEG_0025
GRW_04269,SEG_0017
GRW_04270,SEG_0012
GRW_04271,SEG_0013
GRW_04272,SEG_0038
GRW_04273,SEG_0042
GRW_04274,SEG_0044
GRW_04275,SEG_0012
GRW_04276,SEG_0000
GRW_04277,SEG_0009
GRW_04278,SEG_0037
GRW_04279,SEG_0001
GRW_04280,SEG_0041
GRW_04281,SEG_0012
GRW_04282,SEG_0015
GRW_04283,SEG_0025
GRW_04284,SEG_0042
GRW_04285,SEG_0007
GRW_04286,SEG_0050
GRW_04287,SEG_0044
GRW_04288,SEG_0015
GRW_04289,SEG_0033
GRW_04290,SEG_0048
GRW_04291,SEG_0003
GRW_04292,SEG_0043
GRW_04293,SEG_0012
GRW_04294,SEG_0044
GRW_04295,SEG_0003
GRW_04296,SEG_0043
GRW_04297,SEG_0015
GRW_04298,SEG_0012
GRW_04299,SEG_0029
GRW_04300,SEG_0005
GRW_04301,SEG_0047
GRW_04302,SEG_0003
GRW_04303,SEG_0038
GRW_04304,SEG_0021
GRW_04305,SEG_0033
GRW_04306,SEG_0009
GRW_04307,SEG_0012
GRW_04308,SEG_0012
GRW_04309,SEG_0013
GRW_04310,SEG_0014
GRW_04311,SEG_0012
GRW_04312,SEG_0012
GRW_04313,SEG_0002
GRW_04314,SEG_0012
GRW_04315,SEG_0004
GRW_04316,SEG_0016
GRW_04317,SEG_0040
GRW_04318,SEG_0025
GRW_04319,SEG_0012
GRW_04320,SEG_0035
GRW_04321,SEG_0018
GRW_04322,SEG_0002
GRW_04323,SEG_0046
GRW_04324,SEG_0014
GRW_04325,SEG_0049
GRW_04326,SEG_0043
GRW_04327,SEG_0012
GRW_04328,SEG_0028
GRW_04329,SEG_0011
GRW_04330,SEG_0022
GRW_04331,SEG_0034
GRW_04332,SEG_0001
GRW_04333,SEG_0012
GRW_04334,SEG_0012
GRW_04335,SEG_0013
GRW_04336,SEG_0028
GRW_04337,SEG_0040
GRW_04338,SEG_0021
GRW_04339,SEG_0047
GRW_04340,SEG_0012
GRW_04341,SEG_0034
GRW_04342,SEG_0029
GRW_04343,SEG_0009
GRW_04344,SEG_0038
GRW_04345,SEG_0011
GRW_04346,SEG_0030
GRW_04347,SEG_0020
GRW_04348,SEG_0007
GRW_04349,SEG_0043
GRW_04350,SEG_0003
GRW_04351,SEG_0042
GRW_04352,SEG_0009
GRW_04353,SEG_0016
GRW_04354,SEG_0012
GRW_04355,SEG_0009
GRW_04356,SEG_0012
GRW_04357,SEG_0038
GRW_04358,SEG_0012
GRW_04359,SEG_0018
GRW_04360,SEG_0025
GRW_04361,SEG_0046
GRW_04362,SEG_0014
GRW_04363,SEG_0021
GRW_04364,SEG_0000
GRW_04365,SEG_0025
GRW_04366,SEG_0009
GRW_04367,SEG_0009
GRW_04368,SEG_0028
GRW_04369,SEG_0012
GRW_04370,SEG_0009
GRW_04371,SEG_0002
GRW_04372,SEG_0031
GRW_04373,SEG_0016
GRW_04374,SEG_0044
GRW_04375,SEG_0009
GRW_04376,SEG_0044
GRW_04377,SEG_0014
GRW_04378,SEG_0012
GRW_04379,SEG_0037
GRW_04380,SEG_0030
GRW_04381,SEG_0049
GRW_04382,SEG_0040
GRW_04383,SEG_0038
GRW_04384,SEG_0047
GRW_04385,SEG_0023
GRW_04386,SEG_0012
GRW_04387,SEG_0009
GRW_04388,SEG_0003
GRW_04389,SEG_0004
GRW_04390,SEG_0012
GRW_04391,SEG_0001
GRW_04392,SEG_0033
GRW_04393,SEG_0040
GRW_04394,SEG_0047
GRW_04395,SEG_0000
GRW_04396,SEG_0044
GRW_04397,SEG_0050
GRW_04398,SEG_0014
GRW_04399,SEG_0004
GRW_04400,SEG_0042
GRW_04401,SEG_0018
GRW_04402,SEG_0000
GRW_04403,SEG_0003
GRW_04404,SEG_0003
GRW_04405,SEG_0000
GRW_04406,SEG_0041
GRW_04407,SEG_0045
GRW_04408,SEG_0009
GRW_04409,SEG_0002
GRW_04410,SEG_0047
GRW_04411,SEG_0010
GRW_04412,SEG_0033
GRW_04413,SEG_0016
GRW_04414,SEG_0002
GRW_04415,SEG_0025
GRW_04416,SEG_0030
GRW_04417,SEG_0026
GRW_04418,SEG_0014
GRW_04419,SEG_0015
GRW_04420,SEG_0044
GRW_04421,SEG_0027
GRW_04422,SEG_0028
GRW_04423,SEG_0009
GRW_04424,SEG_0009
GRW_04425,SEG_0012
GRW_04426,SEG_0049
GRW_04427,SEG_0012
GRW_04428,SEG_0020
GRW_04429,SEG_0049
GRW_04430,SEG_0031
GRW_04431,SEG_0045
GRW_04432,SEG_0003
GRW_04433,SEG_0000
GRW_04434,SEG_0011
GRW_04435,SEG_0019
GRW_04436,SEG_0017
GRW_04437,SEG_0017
GRW_04438,SEG_0013
GRW_04439,SEG_0000
GRW_04440,SEG_0002
GRW_04441,SEG_0003
GRW_04442,SEG_0001
GRW_04443,SEG_0047
GRW_04444,SEG_0041
GRW_04445,SEG_0012
GRW_04446,SEG_0009
GRW_04447,SEG_0047
GRW_04448,SEG_0012
GRW_04449,SEG_0040
GRW_04450,SEG_0000
GRW_04451,SEG_0044
GRW_04452,SEG_0046
GRW_04453,SEG_0012
GRW_04454,SEG_0012
GRW_04455,SEG_0047
GRW_04456,SEG_0039
GRW_04457,SEG_0044
GRW_04458,SEG_0004
GRW_04459,SEG_0042
GRW_04460,SEG_0008
GRW_04461,SEG_0023
GRW_04462,SEG_0051
GRW_04463,SEG_0002
GRW_04464,SEG_0026
GRW_04465,SEG_0012
GRW_04466,SEG_0047
GRW_04467,SEG_0011
GRW_04468,SEG_0009
GRW_04469,SEG_0036
GRW_04470,SEG_0002
GRW_04471,SEG_0025
GRW_04472,SEG_0002
GRW_04473,SEG_0010
GRW_04474,SEG_0048
GRW_04475,SEG_0045
GRW_04476,SEG_0008
GRW_04477,SEG_0043
GRW_04478,SEG_0001
GRW_04479,SEG_0012
GRW_04480,SEG_0014
GRW_04481,SEG_0027
GRW_04482,SEG_0007
GRW_04483,SEG_0003
GRW_04484,SEG_0051
GRW_04485,SEG_0026
GRW_04486,SEG_0026
GRW_04487,SEG_0031
GRW_04488,SEG_0009
GRW_04489,SEG_0000
GRW_04490,SEG_0012
GRW_04491,SEG_0000
GRW_04492,SEG_0012
GRW_04493,SEG_0009
GRW_04494,SEG_0018
GRW_04495,SEG_0012
GRW_04496,SEG_0026
GRW_04497,SEG_0003
GRW_04498,SEG_0007
GRW_04499,SEG_0013
GRW_04500,SEG_0025
GRW_04501,SEG_0032
GRW_04502,SEG_0009
GRW_04503,SEG_0029
GRW_04504,SEG_0012
GRW_04505,SEG_0006
GRW_04506,SEG_0045
GRW_04507,SEG_0003
GRW_04508,SEG_0000
GRW_04509,SEG_0050
GRW_04510,SEG_0003
GRW_04511,SEG_0012
GRW_04512,SEG_0042
GRW_04513,SEG_0009
GRW_04514,SEG_0003
GRW_04515,SEG_0012
GRW_04516,SEG_0009
GRW_04517,SEG_0029
GRW_04518,SEG_0006
GRW_04519,SEG_0007
GRW_04520,SEG_0012
GRW_04521,SEG_0012
GRW_04522,SEG_0012
GRW_04523,SEG_0001
GRW_04524,SEG_0012
GRW_04525,SEG_0043
GRW_04526,SEG_0047
GRW_04527,SEG_0048
GRW_04528,SEG_0009
GRW_04529,SEG_0036
GRW_04530,SEG_0009
GRW_04531,SEG_0002
GRW_04532,SEG_0031
GRW_04533,SEG_0009
GRW_04534,SEG_0023
GRW_04535,SEG_0000
GRW_04536,SEG_0009
GRW_04537,SEG_0035
GRW_04538,SEG_0046
GRW_04539,SEG_0025
GRW_04540,SEG_0022
GRW_04541,SEG_0002
GRW_04542,SEG_0024
GRW_04543,SEG_0043
GRW_04544,SEG_0009
GRW_04545,SEG_0012
GRW_04546,SEG_0010
GRW_04547,SEG_0016
GRW_04548,SEG_0012
GRW_04549,SEG_0012
GRW_04550,SEG_0033
GRW_04551,SEG_0012
GRW_04552,SEG_0047
GRW_04553,SEG_0009
GRW_04554,SEG_0009
GRW_04555,SEG_0004
GRW_04556,SEG_0048
GRW_04557,SEG_0010
GRW_04558,SEG_0010
GRW_04559,SEG_0016
GRW_04560,SEG_0012
GRW_04561,SEG_0040
GRW_04562,SEG_0011
GRW_04563,SEG_0018
GRW_04564,SEG_0030
GRW_04565,SEG_0025
GRW_04566,SEG_0051
GRW_04567,SEG_0036
GRW_04568,SEG_0012
GRW_04569,SEG_0005
GRW_04570,SEG_0012
GRW_04571,SEG_0006
GRW_04572,SEG_0031
GRW_04573,SEG_0007
GRW_04574,SEG_0012
GRW_04575,SEG_0000
GRW_04576,SEG_0030
GRW_04577,SEG_0001
GRW_04578,SEG_0047
GRW_04579,SEG_0003
GRW_04580,SEG_0012
GRW_04581,SEG_0014
GRW_04582,SEG_0030
GRW_04583,SEG_0024
GRW_04584,SEG_0042
GRW_04585,SEG_0012
GRW_04586,SEG_0009
GRW_04587,SEG_0008
GRW_04588,SEG_0002
GRW_04589,SEG_0011
GRW_04590,SEG_0009
GRW_04591,SEG_0009
GRW_04592,SEG_0014
GRW_04593,SEG_0045
GRW_04594,SEG_0020
GRW_04595,SEG_0046
GRW_04596,SEG_0009
GRW_04597,SEG_0002
GRW_04598,SEG_0037
GRW_04599,SEG_0041
GRW_04600,SEG_0025
GRW_04601,SEG_0015
GRW_04602,SEG_0018
GRW_04603,SEG_0049
GRW_04604,SEG_0009
GRW_04605,SEG_0003
GRW_04606,SEG_0047
GRW_04607,SEG_0035
GRW_04608,SEG_0018
GRW_04609,SEG_0009
GRW_04610,SEG_0009
GRW_04611,SEG_0015
GRW_04612,SEG_0012
GRW_04613,SEG_0012
GRW_04614,SEG_0011
GRW_04615,SEG_0003
GRW_04616,SEG_0010
GRW_04617,SEG_0041
GRW_04618,SEG_0026
GRW_04619,SEG_0009
GRW_04620,SEG_0000
GRW_04621,SEG_0039
GRW_04622,SEG_0012
GRW_04623,SEG_0018
GRW_04624,SEG_0002
GRW_04625,SEG_0035
GRW_04626,SEG_0012
GRW_04627,SEG_0026
GRW_04628,SEG_0039
GRW_04629,SEG_0012
GRW_04630,SEG_0012
GRW_04631,SEG_0041
GRW_04632,SEG_0002
GRW_04633,SEG_0012
GRW_04634,SEG_0012
GRW_04635,SEG_0018
GRW_04636,SEG_0049
GRW_04637,SEG_0020
GRW_04638,SEG_0003
GRW_04639,SEG_0019
GRW_04640,SEG_0000
GRW_04641,SEG_0040
GRW_04642,SEG_0012
GRW_04643,SEG_0009
GRW_04644,SEG_0029
GRW_04645,SEG_0000
GRW_04646,SEG_0015
GRW_04647,SEG_0029
GRW_04648,SEG_0049
GRW_04649,SEG_0012
GRW_04650,SEG_0037
GRW_04651,SEG_0004
GRW_04652,SEG_0015
GRW_04653,SEG_0016
GRW_04654,SEG_0012
GRW_04655,SEG_0010
GRW_04656,SEG_0001
GRW_04657,SEG_0003
GRW_04658,SEG_0027
GRW_04659,SEG_0012
GRW_04660,SEG_0023
GRW_04661,SEG_0026
GRW_04662,SEG_0050
GRW_04663,SEG_0020
GRW_04664,SEG_0030
GRW_04665,SEG_0048
GRW_04666,SEG_0012
GRW_04667,SEG_0002
GRW_04668,SEG_0035
GRW_04669,SEG_0045
GRW_04670,SEG_0036
GRW_04671,SEG_0009
GRW_04672,SEG_0046
GRW_04673,SEG_0016
GRW_04674,SEG_0022
GRW_04675,SEG_0009
GRW_04676,SEG_0026
GRW_04677,SEG_0045
GRW_04678,SEG_0012
GRW_04679,SEG_0009
GRW_04680,SEG_0007
GRW_04681,SEG_0028
GRW_04682,SEG_0012
GRW_04683,SEG_0016
GRW_04684,SEG_0023
GRW_04685,SEG_0012
GRW_04686,SEG_0012
GRW_04687,SEG_0004
GRW_04688,SEG_0012
GRW_04689,SEG_0047
GRW_04690,SEG_0033
GRW_04691,SEG_0014
GRW_04692,SEG_0045
GRW_04693,SEG_0034
GRW_04694,SEG_0040
GRW_04695,SEG_0012
GRW_04696,SEG_0014
GRW_04697,SEG_0012
GRW_04698,SEG_0014
GRW_04699,SEG_0009
GRW_04700,SEG_0043
GRW_04701,SEG_0000
GRW_04702,SEG_0003
GRW_04703,SEG_0009
GRW_04704,SEG_0012
GRW_04705,SEG_0030
GRW_04706,SEG_0013
GRW_04707,SEG_0013
GRW_04708,SEG_0009
GRW_04709,SEG_0014
GRW_04710,SEG_0029
GRW_04711,SEG_0011
GRW_04712,SEG_0009
GRW_04713,SEG_0041
GRW_04714,SEG_0000
GRW_04715,SEG_0042
GRW_04716,SEG_0039
GRW_04717,SEG_0022
GRW_04718,SEG_0017
GRW_04719,SEG_0001
GRW_04720,SEG_0001
GRW_04721,SEG_0009
GRW_04722,SEG_0037
GRW_04723,SEG_0012
GRW_04724,SEG_0019
GRW_04725,SEG_0009
GRW_04726,SEG_0021
GRW_04727,SEG_0047
GRW_04728,SEG_0005
GRW_04729,SEG_0046
GRW_04730,SEG_0004
GRW_04731,SEG_0025
GRW_04732,SEG_0012
GRW_04733,SEG_0047
GRW_04734,SEG_0012
GRW_04735,SEG_0036
GRW_04736,SEG_0012
GRW_04737,SEG_0045
GRW_04738,SEG_0024
GRW_04739,SEG_0014
GRW_04740,SEG_0023
GRW_04741,SEG_0049
GRW_04742,SEG_0017
GRW_04743,SEG_0024
GRW_04744,SEG_0026
GRW_04745,SEG_0044
GRW_04746,SEG_0023
GRW_04747,SEG_0002
GRW_04748,SEG_0051
GRW_04749,SEG_0049
GRW_04750,SEG_0009
GRW_04751,SEG_0014
GRW_04752,SEG_0017
GRW_04753,SEG_0003
GRW_04754,SEG_0040
GRW_04755,SEG_0014
GRW_04756,SEG_0001
GRW_04757,SEG_0017
GRW_04758,SEG_0013
GRW_04759,SEG_0011
GRW_04760,SEG_0000
GRW_04761,SEG_0003
GRW_04762,SEG_0018
GRW_04763,SEG_0013
GRW_04764,SEG_0000
GRW_04765,SEG_0024
GRW_04766,SEG_0009
GRW_04767,SEG_0012
GRW_04768,SEG_0015
GRW_04769,SEG_0007
GRW_04770,SEG_0015
GRW_04771,SEG_0008
GRW_04772,SEG_0026
GRW_04773,SEG_0041
GRW_04774,SEG_0041
GRW_04775,SEG_0012
GRW_04776,SEG_0036
GRW_04777,SEG_0045
GRW_04778,SEG_0001
GRW_04779,SEG_0047
GRW_04780,SEG_0027
GRW_04781,SEG_0012
GRW_04782,SEG_0012
GRW_04783,SEG_0012
GRW_04784,SEG_0010
GRW_04785,SEG_0001
GRW_04786,SEG_0009
GRW_04787,SEG_0025
GRW_04788,SEG_0002
GRW_04789,SEG_0026
GRW_04790,SEG_0043
GRW_04791,SEG_0002
GRW_04792,SEG_0003
GRW_04793,SEG_0000
GRW_04794,SEG_0049
GRW_04795,SEG_0001
GRW_04796,SEG_0025
GRW_04797,SEG_0019
GRW_04798,SEG_0003
GRW_04799,SEG_0003
GRW_04800,SEG_0012
GRW_04801,SEG_0026
GRW_04802,SEG_0002
GRW_04803,SEG_0009
GRW_04804,SEG_0019
GRW_04805,SEG_0023
GRW_04806,SEG_0003
GRW_04807,SEG_0022
GRW_04808,SEG_0048
GRW_04809,SEG_0003
GRW_04810,SEG_0033
GRW_04811,SEG_0012
GRW_04812,SEG_0033
GRW_04813,SEG_0012
GRW_04814,SEG_0031
GRW_04815,SEG_0010
GRW_04816,SEG_0044
GRW_04817,SEG_0038
GRW_04818,SEG_0009
GRW_04819,SEG_0019
GRW_04820,SEG_0042
GRW_04821,SEG_0007
GRW_04822,SEG_0028
GRW_04823,SEG_0000
GRW_04824,SEG_0029
GRW_04825,SEG_0015
GRW_04826,SEG_0028
GRW_04827,SEG_0032
GRW_04828,SEG_0024
GRW_04829,SEG_0007
GRW_04830,SEG_0007
GRW_04831,SEG_0009
GRW_04832,SEG_0012
GRW_04833,SEG_0023
GRW_04834,SEG_0047
GRW_04835,SEG_0025
GRW_04836,SEG_0010
GRW_04837,SEG_0002
GRW_04838,SEG_0024
GRW_04839,SEG_0045
GRW_04840,SEG_0003
GRW_04841,SEG_0012
GRW_04842,SEG_0028
GRW_04843,SEG_0004
GRW_04844,SEG_0003
GRW_04845,SEG_0047
GRW_04846,SEG_0039
GRW_04847,SEG_0036
GRW_04848,SEG_0012
GRW_04849,SEG_0010
GRW_04850,SEG_0009
GRW_04851,SEG_0012
GRW_04852,SEG_0009
GRW_04853,SEG_0009
GRW_04854,SEG_0043
GRW_04855,SEG_0030
GRW_04856,SEG_0033
GRW_04857,SEG_0020
GRW_04858,SEG_0000
GRW_04859,SEG_0048
GRW_04860,SEG_0040
GRW_04861,SEG_0012
GRW_04862,SEG_0047
GRW_04863,SEG_0034
GRW_04864,SEG_0051
GRW_04865,SEG_0030
GRW_04866,SEG_0026
GRW_04867,SEG_0003
GRW_04868,SEG_0015
GRW_04869,SEG_0040
GRW_04870,SEG_0032
GRW_04871,SEG_0001
GRW_04872,SEG_0008
GRW_04873,SEG_0012
GRW_04874,SEG_0000
GRW_04875,SEG_0046
GRW_04876,SEG_0006
GRW_04877,SEG_0000
GRW_04878,SEG_0036
GRW_04879,SEG_0014
GRW_04880,SEG_0020
GRW_04881,SEG_0009
GRW_04882,SEG_0015
GRW_04883,SEG_0009
GRW_04884,SEG_0051
GRW_04885,SEG_0010
GRW_04886,SEG_0007
GRW_04887,SEG_0034
GRW_04888,SEG_0002
GRW_04889,SEG_0043
GRW_04890,SEG_0014
GRW_04891,SEG_0049
GRW_04892,SEG_0022
GRW_04893,SEG_0033
GRW_04894,SEG_0012
GRW_04895,SEG_0042
GRW_04896,SEG_0012
GRW_04897,SEG_0043
GRW_04898,SEG_0036
GRW_04899,SEG_0012
GRW_04900,SEG_0010
GRW_04901,SEG_0051
GRW_04902,SEG_0043
GRW_04903,SEG_0000
GRW_04904,SEG_0012
GRW_04905,SEG_0014
GRW_04906,SEG_0000
GRW_04907,SEG_0043
GRW_04908,SEG_0000
GRW_04909,SEG_0017
GRW_04910,SEG_0011
GRW_04911,SEG_0012
GRW_04912,SEG_0040
GRW_04913,SEG_0010
GRW_04914,SEG_0012
GRW_04915,SEG_0016
GRW_04916,SEG_0004
GRW_04917,SEG_0009
GRW_04918,SEG_0009
GRW_04919,SEG_0035
GRW_04920,SEG_0024
GRW_04921,SEG_0021
GRW_04922,SEG_0012
GRW_04923,SEG_0012
GRW_04924,SEG_0022
GRW_04925,SEG_0012
GRW_04926,SEG_0015
GRW_04927,SEG_0048
GRW_04928,SEG_0048
GRW_04929,SEG_0028
GRW_04930,SEG_0028
GRW_04931,SEG_0009
GRW_04932,SEG_0003
GRW_04933,SEG_0002
GRW_04934,SEG_0030
GRW_04935,SEG_0050
GRW_04936,SEG_0000
GRW_04937,SEG_0003
GRW_04938,SEG_0033
GRW_04939,SEG_0047
GRW_04940,SEG_0014
GRW_04941,SEG_0050
GRW_04942,SEG_0012
GRW_04943,SEG_0015
GRW_04944,SEG_0014
GRW_04945,SEG_0012
GRW_04946,SEG_0046
GRW_04947,SEG_0039
GRW_04948,SEG_0013
GRW_04949,SEG_0042
GRW_04950,SEG_0043
GRW_04951,SEG_0012
GRW_04952,SEG_0018
GRW_04953,SEG_0031
GRW_04954,SEG_0012
GRW_04955,SEG_0042
GRW_04956,SEG_0035
GRW_04957,SEG_0026
GRW_04958,SEG_0024
GRW_04959,SEG_0003
GRW_04960,SEG_0012
GRW_04961,SEG_0040
GRW_04962,SEG_0026
GRW_04963,SEG_0012
GRW_04964,SEG_0025
GRW_04965,SEG_0038
GRW_04966,SEG_0008
GRW_04967,SEG_0003
GRW_04968,SEG_0037
GRW_04969,SEG_0028
GRW_04970,SEG_0033
GRW_04971,SEG_0015
GRW_04972,SEG_0004
GRW_04973,SEG_0013
GRW_04974,SEG_0012
GRW_04975,SEG_0009
GRW_04976,SEG_0012
GRW_04977,SEG_0010
GRW_04978,SEG_0024
GRW_04979,SEG_0007
GRW_04980,SEG_0012
GRW_04981,SEG_0033
GRW_04982,SEG_0032
GRW_04983,SEG_0035
GRW_04984,SEG_0003
GRW_04985,SEG_0051
GRW_04986,SEG_0009
GRW_04987,SEG_0004
GRW_04988,SEG_0012
GRW_04989,SEG_0027
GRW_04990,SEG_0008
GRW_04991,SEG_0012
GRW_04992,SEG_0008
GRW_04993,SEG_0032
GRW_04994,SEG_0011
