tehsil,sku_name,month_year,qty,revenue,transaction_count
Agra_T034,Tilt 250 EC,2026-02,14,21480.93,4
Agra_T034,Tilt 250 EC,2026-03,35,35747.68,6
Agra_T035,Amistar 250 SC,2025-10,83,155721.02000000002,3
Agra_T035,Amistar 250 SC,2025-11,25,31617.990000000005,5
Agra_T035,Amistar 250 SC,2025-12,58,90177.64,2
Agra_T035,Amistar 250 SC,2026-01,3,1880.5500000000002,1
Agra_T035,Amistar 250 SC,2026-02,5,4353.3,1
Agra_T035,Amistar 250 SC,2026-03,4,2098.72,1
Agra_T035,Axial 50 EC,2025-10,143,161564.12000000002,5
Agra_T035,Axial 50 EC,2025-11,22,33903.42,2
Agra_T035,Axial 50 EC,2025-12,15,19626.670000000002,2
Agra_T035,Axial 50 EC,2026-01,13,12458.63,2
Agra_T035,Axial 50 EC,2026-02,25,25566.25,1
Agra_T035,Axial 50 EC,2026-03,38,75424.66,2
Agra_T035,Cruiser 350 FS,2025-10,11,17057.78,2
Agra_T035,Cruiser 350 FS,2025-11,147,293857.58,6
Agra_T035,Cruiser 350 FS,2025-12,14,18220.12,3
Agra_T035,Cruiser 350 FS,2026-01,89,93401.28,2
Agra_T035,Vertimec 1.8 EC,2025-10,1,390.94,1
Agra_T035,Vertimec 1.8 EC,2025-11,99,171885.43,2
Agra_T035,Vertimec 1.8 EC,2025-12,11,10957.62,4
Agra_T035,Vertimec 1.8 EC,2026-01,17,17772.059999999998,4
Agra_T035,Vertimec 1.8 EC,2026-02,32,52624.649999999994,6
Agra_T035,Vertimec 1.8 EC,2026-03,20,21548.6,3
Agra_T037,Kavach 75 WP,2025-10,6,6000.36,1
Agra_T037,Kavach 75 WP,2025-11,2,2967.8,1
Agra_T037,Kavach 75 WP,2025-12,6,11752.26,1
Agra_T037,Kavach 75 WP,2026-01,10,12280.029999999999,3
Agra_T037,Kavach 75 WP,2026-02,17,14760.1,6
Agra_T037,Kavach 75 WP,2026-03,33,49248.950000000004,5
Agra_T037,Score 250 EC,2025-10,22,39880.09999999999,5
Agra_T037,Score 250 EC,2025-11,40,72993.58,5
Agra_T037,Score 250 EC,2025-12,80,89980.65,4
Agra_T037,Score 250 EC,2026-01,48,70900.71,5
Agra_T037,Score 250 EC,2026-02,8,9153.54,3
Agra_T037,Score 250 EC,2026-03,4,5308.970000000001,3
Agra_T041,Axial 50 EC,2025-10,25,47592.86,5
Agra_T041,Axial 50 EC,2025-11,19,38967.67,1
Agra_T041,Axial 50 EC,2025-12,13,18688.39,6
Agra_T041,Axial 50 EC,2026-01,89,55514.86,4
Agra_T041,Axial 50 EC,2026-02,2,2596.56,1
Agra_T041,Axial 50 EC,2026-03,13,9865.710000000001,2
Agra_T041,Kavach 75 WP,2025-10,25,37924.94,3
Agra_T041,Kavach 75 WP,2025-11,2,3829.44,1
Agra_T041,Kavach 75 WP,2025-12,3,2890.87,2
Agra_T041,Kavach 75 WP,2026-01,49,43560.86,5
Agra_T041,Kavach 75 WP,2026-02,65,62704.92,2
Agra_T041,Kavach 75 WP,2026-03,18,28809.930000000004,5
Agra_T041,Tilt 250 EC,2025-10,86,103280.04000000001,3
Agra_T041,Tilt 250 EC,2025-11,25,10992.0,1
Agra_T041,Tilt 250 EC,2025-12,6,4231.67,2
Agra_T041,Tilt 250 EC,2026-01,10,12935.48,8
Agra_T041,Tilt 250 EC,2026-02,27,28844.01,4
Agra_T041,Tilt 250 EC,2026-03,11,10768.45,5
Agra_T041,Vertimec 1.8 EC,2025-11,10,9889.0,4
Agra_T041,Vertimec 1.8 EC,2025-12,15,18459.41,4
Agra_T041,Vertimec 1.8 EC,2026-01,247,447623.07999999996,6
Agra_T041,Vertimec 1.8 EC,2026-02,15,16221.32,3
Agra_T041,Vertimec 1.8 EC,2026-03,14,19374.36,3
Agra_T042,Alto 5 SC,2025-10,167,274577.47,2
Agra_T042,Alto 5 SC,2025-11,22,31900.49,5
Agra_T042,Alto 5 SC,2026-01,21,24756.2,4
Agra_T042,Alto 5 SC,2026-02,20,32759.92,3
Agra_T042,Alto 5 SC,2026-03,1,1619.59,1
Agra_T042,Amistar 250 SC,2025-10,17,17132.85,2
Agra_T042,Amistar 250 SC,2025-11,35,47155.64,8
Agra_T042,Amistar 250 SC,2025-12,37,25109.010000000002,4
Agra_T042,Amistar 250 SC,2026-01,83,111585.75000000001,4
Agra_T042,Amistar 250 SC,2026-02,7,4358.98,2
Agra_T042,Amistar 250 SC,2026-03,16,14477.68,3
Agra_T042,Axial 50 EC,2025-10,30,33710.92,6
Agra_T042,Axial 50 EC,2025-11,17,21034.94,4
Agra_T042,Axial 50 EC,2025-12,23,12396.44,2
Agra_T042,Axial 50 EC,2026-01,29,54383.8,3
Agra_T042,Axial 50 EC,2026-02,13,20497.73,4
Agra_T042,Axial 50 EC,2026-03,11,15901.279999999999,3
Agra_T042,Kavach 75 WP,2025-10,8,6407.96,4
Agra_T042,Kavach 75 WP,2025-11,3,3911.83,3
Agra_T042,Kavach 75 WP,2025-12,17,21320.440000000002,5
Agra_T042,Kavach 75 WP,2026-01,4,5310.049999999999,2
Agra_T042,Kavach 75 WP,2026-02,10,10387.98,4
Agra_T042,Kavach 75 WP,2026-03,9,13419.17,4
Agra_T042,Movondo,2025-10,13,17353.859999999997,4
Agra_T042,Movondo,2025-11,19,31921.75,4
Agra_T042,Movondo,2025-12,46,72968.76999999999,6
Agra_T042,Movondo,2026-01,33,59266.759999999995,9
Agra_T042,Movondo,2026-02,32,28355.97,6
Agra_T042,Movondo,2026-03,25,31980.35,4
Agra_T042,Score 250 EC,2025-10,204,337396.06999999995,7
Agra_T042,Score 250 EC,2025-11,23,39390.32,2
Agra_T042,Score 250 EC,2025-12,12,12340.260000000002,3
Agra_T042,Score 250 EC,2026-01,3,4437.72,3
Agra_T042,Score 250 EC,2026-02,3,1280.94,1
Agra_T042,Score 250 EC,2026-03,23,36882.04,6
Agra_T042,Topik 15 WP,2025-10,29,26634.82,10
Agra_T042,Topik 15 WP,2025-11,30,20105.87,6
Agra_T042,Topik 15 WP,2025-12,25,48592.33,3
Agra_T042,Topik 15 WP,2026-01,83,93254.25999999998,8
Agra_T042,Topik 15 WP,2026-02,23,25298.7,8
Agra_T042,Topik 15 WP,2026-03,36,43419.469999999994,10
Agra_T042,Vibrance Integral,2025-10,4,3332.08,1
Agra_T042,Vibrance Integral,2025-12,269,422439.91,2
Agra_T042,Vibrance Integral,2026-01,20,31094.4,6
Agra_T042,Vibrance Integral,2026-02,6,6984.09,2
Agra_T042,Vibrance Integral,2026-03,3,5101.17,2
Agra_T043,Actara 25 WG,2025-10,21,26226.34,3
Agra_T043,Actara 25 WG,2025-11,10,12528.420000000002,3
Agra_T043,Actara 25 WG,2025-12,70,72398.34,3
Agra_T043,Actara 25 WG,2026-01,10,15875.16,5
Agra_T043,Actara 25 WG,2026-02,4,4853.54,2
Agra_T043,Actara 25 WG,2026-03,12,15374.29,3
Agra_T043,Score 250 EC,2025-10,7,10322.36,2
Agra_T043,Score 250 EC,2025-11,2,1013.44,1
Agra_T043,Score 250 EC,2025-12,33,53493.57,4
Agra_T043,Score 250 EC,2026-01,58,56539.35,3
Agra_T043,Score 250 EC,2026-02,39,70322.0,4
Agra_T043,Score 250 EC,2026-03,8,6801.669999999999,2
Agra_T043,Topik 15 WP,2025-10,190,212212.16999999998,6
Agra_T043,Topik 15 WP,2025-11,9,10409.039999999999,1
Agra_T043,Topik 15 WP,2025-12,14,13590.46,4
Agra_T043,Topik 15 WP,2026-02,14,13612.079999999998,4
Agra_T043,Topik 15 WP,2026-03,32,55794.31999999999,2
Agra_T043,Vertimec 1.8 EC,2025-10,25,38039.43,3
Agra_T043,Vertimec 1.8 EC,2025-11,57,99486.8,5
Agra_T043,Vertimec 1.8 EC,2025-12,20,18424.33,3
Agra_T043,Vertimec 1.8 EC,2026-01,1,1387.51,1
Agra_T043,Vertimec 1.8 EC,2026-02,31,51242.259999999995,2
Agra_T043,Vertimec 1.8 EC,2026-03,7,5054.91,4
Agra_T046,Alto 5 SC,2025-10,10,6848.639999999999,3
Agra_T046,Alto 5 SC,2025-11,7,4208.889999999999,2
Agra_T046,Alto 5 SC,2025-12,129,244602.19999999998,2
Agra_T046,Alto 5 SC,2026-01,4,6401.0599999999995,4
Agra_T046,Alto 5 SC,2026-02,32,42581.969999999994,5
Agra_T046,Alto 5 SC,2026-03,9,11395.289999999999,3
Agra_T046,Kavach 75 WP,2025-10,57,96671.72,4
Agra_T046,Kavach 75 WP,2025-11,25,39854.5,2
Agra_T046,Kavach 75 WP,2025-12,16,21176.489999999998,6
Agra_T046,Kavach 75 WP,2026-01,16,14426.9,3
Agra_T046,Kavach 75 WP,2026-02,12,12538.93,4
Agra_T046,Kavach 75 WP,2026-03,8,3121.84,1
Agra_T046,Topik 15 WP,2025-10,3,5888.37,1
Agra_T046,Topik 15 WP,2025-11,196,209194.76000000004,2
Agra_T046,Topik 15 WP,2025-12,11,10884.310000000001,5
Agra_T046,Topik 15 WP,2026-01,7,13466.25,1
Agra_T046,Topik 15 WP,2026-02,14,26081.62,4
Agra_T046,Topik 15 WP,2026-03,18,30063.36,2
Agra_T047,Actara 25 WG,2025-10,3,5154.71,3
Agra_T047,Actara 25 WG,2025-11,3,1913.91,2
Agra_T047,Actara 25 WG,2025-12,83,150200.07,2
Agra_T047,Actara 25 WG,2026-01,43,69283.1,3
Agra_T047,Actara 25 WG,2026-02,6,3041.64,1
Agra_T047,Actara 25 WG,2026-03,14,17407.4,6
Agra_T047,Axial 50 EC,2025-10,7,6524.889999999999,3
Agra_T047,Axial 50 EC,2025-11,5,7698.37,3
Agra_T047,Axial 50 EC,2025-12,220,240744.50000000003,8
Agra_T047,Axial 50 EC,2026-01,31,24769.920000000002,4
Agra_T047,Axial 50 EC,2026-02,24,28642.219999999998,5
Agra_T047,Axial 50 EC,2026-03,3,5068.03,2
Agra_T049,Actara 25 WG,2025-10,52,71604.84,2
Agra_T049,Actara 25 WG,2025-11,15,6027.45,1
Agra_T049,Actara 25 WG,2025-12,42,39990.78,2
Agra_T049,Actara 25 WG,2026-02,40,39616.75,2
Agra_T049,Actara 25 WG,2026-03,1,612.71,1
Agra_T049,Alto 5 SC,2025-10,141,179492.22999999998,6
Agra_T049,Alto 5 SC,2025-11,45,76333.8,3
Agra_T049,Alto 5 SC,2025-12,54,58172.229999999996,8
Agra_T049,Alto 5 SC,2026-01,245,275063.54,13
Agra_T049,Alto 5 SC,2026-02,87,77607.51,5
Agra_T049,Alto 5 SC,2026-03,18,25904.899999999998,8
Agra_T049,Amistar 250 SC,2025-10,20,20586.04,2
Agra_T049,Amistar 250 SC,2025-11,162,125953.75,5
Agra_T049,Amistar 250 SC,2025-12,8,11466.4,1
Agra_T049,Amistar 250 SC,2026-01,12,11505.37,4
Agra_T049,Amistar 250 SC,2026-02,5,2999.2000000000003,1
Agra_T049,Amistar 250 SC,2026-03,57,116806.87,4
Agra_T049,Cruiser 350 FS,2025-10,18,18370.77,6
Agra_T049,Cruiser 350 FS,2025-11,29,25086.369999999995,5
Agra_T049,Cruiser 350 FS,2025-12,24,36071.9,4
Agra_T049,Cruiser 350 FS,2026-01,1,1642.49,1
Agra_T049,Cruiser 350 FS,2026-02,25,37229.35,4
Agra_T049,Cruiser 350 FS,2026-03,27,22751.01,4
Agra_T049,Movondo,2025-10,230,279681.46,7
Agra_T049,Movondo,2025-11,31,47650.67999999999,3
Agra_T049,Movondo,2025-12,38,67163.53,7
Agra_T049,Movondo,2026-01,19,26122.839999999997,8
Agra_T049,Movondo,2026-02,19,28102.420000000002,5
Agra_T049,Movondo,2026-03,30,41495.03,5
Agra_T049,Vertimec 1.8 EC,2025-11,10,13861.49,2
Agra_T049,Vertimec 1.8 EC,2025-12,37,51585.55,7
Agra_T049,Vertimec 1.8 EC,2026-01,7,9094.84,4
Agra_T049,Vertimec 1.8 EC,2026-02,19,16630.03,4
Agra_T049,Vertimec 1.8 EC,2026-03,11,21293.29,2
Agra_T051,Actara 25 WG,2025-10,5,4335.12,3
Agra_T051,Actara 25 WG,2025-11,193,282933.58,4
Agra_T051,Actara 25 WG,2025-12,2,792.32,1
Agra_T051,Actara 25 WG,2026-01,7,11429.710000000001,3
Agra_T051,Actara 25 WG,2026-02,26,43741.29,10
Agra_T051,Actara 25 WG,2026-03,7,14689.850000000002,1
Agra_T051,Alto 5 SC,2025-10,100,78704.43999999999,2
Agra_T051,Alto 5 SC,2025-11,14,29275.140000000003,3
Agra_T051,Alto 5 SC,2025-12,18,24969.359999999997,3
Agra_T051,Alto 5 SC,2026-01,6,7312.07,3
Agra_T051,Alto 5 SC,2026-02,27,28183.88,2
Agra_T051,Alto 5 SC,2026-03,13,20900.600000000002,5
Agra_T051,Axial 50 EC,2025-10,39,68290.49,10
Agra_T051,Axial 50 EC,2025-11,369,409307.48000000004,6
Agra_T051,Axial 50 EC,2025-12,47,68221.17,11
Agra_T051,Axial 50 EC,2026-01,35,49305.22,10
Agra_T051,Axial 50 EC,2026-02,45,60235.82,9
Agra_T051,Axial 50 EC,2026-03,44,73253.38,8
Agra_T051,Kavach 75 WP,2025-10,16,23217.879999999997,4
Agra_T051,Kavach 75 WP,2025-11,75,141706.05000000002,5
Agra_T051,Kavach 75 WP,2025-12,56,50192.10999999999,10
Agra_T051,Kavach 75 WP,2026-01,110,120824.98999999999,4
Agra_T051,Kavach 75 WP,2026-02,35,30820.53,6
Agra_T051,Kavach 75 WP,2026-03,42,50479.950000000004,10
Agra_T051,Movondo,2025-10,11,15449.759999999998,4
Agra_T051,Movondo,2025-11,125,211911.24,3
Agra_T051,Movondo,2025-12,12,13801.029999999999,4
Agra_T051,Movondo,2026-01,10,15829.16,2
Agra_T051,Movondo,2026-02,155,80419.43000000001,5
Agra_T051,Movondo,2026-03,1,432.01,1
Agra_T051,Score 250 EC,2025-10,11,19159.02,4
Agra_T051,Score 250 EC,2025-11,20,27505.03,5
Agra_T051,Score 250 EC,2025-12,40,66862.45,4
Agra_T051,Score 250 EC,2026-01,16,21758.809999999998,4
Agra_T051,Score 250 EC,2026-03,31,55748.98999999999,5
Agra_T051,Vertimec 1.8 EC,2025-11,28,40689.810000000005,4
Agra_T051,Vertimec 1.8 EC,2025-12,19,27290.640000000003,7
Agra_T051,Vertimec 1.8 EC,2026-01,18,17452.29,3
Agra_T051,Vertimec 1.8 EC,2026-02,9,14087.279999999999,2
Agra_T054,Actara 25 WG,2025-10,24,37725.29,3
Agra_T054,Actara 25 WG,2025-11,1,1913.23,1
Agra_T054,Actara 25 WG,2025-12,8,9448.75,3
Agra_T054,Actara 25 WG,2026-01,10,8684.619999999999,3
Agra_T054,Actara 25 WG,2026-02,43,67107.85,5
Agra_T054,Actara 25 WG,2026-03,23,39419.82,4
Agra_T054,Amistar 250 SC,2025-10,27,35151.87,9
Agra_T054,Amistar 250 SC,2025-11,11,18920.07,3
Agra_T054,Amistar 250 SC,2025-12,42,46076.39,7
Agra_T054,Amistar 250 SC,2026-01,45,45606.72,6
Agra_T054,Amistar 250 SC,2026-02,12,18841.870000000003,2
Agra_T054,Amistar 250 SC,2026-03,20,30761.25,4
Agra_T054,Axial 50 EC,2025-10,83,116810.39,4
Agra_T054,Axial 50 EC,2025-11,3,4184.01,3
Agra_T054,Axial 50 EC,2025-12,58,81174.48,1
Agra_T054,Axial 50 EC,2026-01,17,14515.990000000002,4
Agra_T054,Axial 50 EC,2026-02,8,5786.64,1
Agra_T054,Axial 50 EC,2026-03,15,7953.9,1
Agra_T054,Score 250 EC,2025-10,8,16537.52,1
Agra_T054,Score 250 EC,2025-11,111,172441.58,7
Agra_T054,Score 250 EC,2025-12,23,29189.01,2
Agra_T054,Score 250 EC,2026-01,9,17280.53,2
Agra_T054,Score 250 EC,2026-02,25,45075.240000000005,4
Agra_T054,Score 250 EC,2026-03,1,935.19,1
Agra_T054,Tilt 250 EC,2025-10,11,11708.73,5
Agra_T054,Tilt 250 EC,2025-11,19,33777.49,4
Agra_T054,Tilt 250 EC,2025-12,6,5515.13,3
Agra_T054,Tilt 250 EC,2026-01,21,33995.99,6
Agra_T054,Tilt 250 EC,2026-02,8,4932.03,2
Agra_T054,Tilt 250 EC,2026-03,28,48006.3,5
Agra_T054,Topik 15 WP,2025-10,26,17394.12,5
Agra_T054,Topik 15 WP,2025-11,8,16685.68,2
Agra_T054,Topik 15 WP,2025-12,74,102579.31,2
Agra_T054,Topik 15 WP,2026-01,21,30441.089999999997,3
Agra_T054,Topik 15 WP,2026-03,13,19161.65,8
Agra_T054,Vertimec 1.8 EC,2025-10,120,136519.52,3
Agra_T054,Vertimec 1.8 EC,2025-11,7,11707.210000000001,3
Agra_T054,Vertimec 1.8 EC,2025-12,16,24812.72,4
Agra_T054,Vertimec 1.8 EC,2026-01,21,19898.87,3
Agra_T054,Vertimec 1.8 EC,2026-02,2,1731.6799999999998,2
Agra_T054,Vertimec 1.8 EC,2026-03,15,16618.05,2
Agra_T055,Amistar 250 SC,2025-10,132,157270.4,4
Agra_T055,Amistar 250 SC,2025-11,130,141194.67,6
Agra_T055,Amistar 250 SC,2025-12,5,4493.24,3
Agra_T055,Amistar 250 SC,2026-01,42,37209.48,4
Agra_T055,Amistar 250 SC,2026-02,26,46808.19,5
Agra_T055,Amistar 250 SC,2026-03,15,16185.09,3
Agra_T055,Cruiser 350 FS,2025-10,22,30693.590000000004,2
Agra_T055,Cruiser 350 FS,2025-11,42,78042.88,3
Agra_T055,Cruiser 350 FS,2025-12,6,9817.199999999999,3
Agra_T055,Cruiser 350 FS,2026-01,132,221199.76,4
Agra_T055,Cruiser 350 FS,2026-02,25,18496.25,1
Agra_T055,Cruiser 350 FS,2026-03,17,17863.239999999998,3
Agra_T055,Kavach 75 WP,2025-10,12,18958.300000000003,5
Agra_T055,Kavach 75 WP,2025-11,16,13765.399999999998,2
Agra_T055,Kavach 75 WP,2025-12,80,69633.39,4
Agra_T055,Kavach 75 WP,2026-01,1,1609.26,1
Agra_T055,Kavach 75 WP,2026-02,19,14616.1,6
Agra_T055,Kavach 75 WP,2026-03,103,62502.59,4
Agra_T055,Movondo,2025-10,34,37056.06,7
Agra_T055,Movondo,2025-11,5,7127.219999999999,3
Agra_T055,Movondo,2025-12,74,63890.56,4
Agra_T055,Movondo,2026-01,2,2801.5699999999997,2
Agra_T055,Movondo,2026-02,4,5582.47,2
Agra_T055,Movondo,2026-03,33,53886.98999999999,4
Agra_T055,Topik 15 WP,2025-10,10,14600.380000000001,5
Agra_T055,Topik 15 WP,2025-11,33,55748.66,5
Agra_T055,Topik 15 WP,2025-12,17,20344.510000000002,5
Agra_T055,Topik 15 WP,2026-01,25,34238.08,4
Agra_T055,Topik 15 WP,2026-02,7,10496.92,1
Agra_T055,Topik 15 WP,2026-03,13,12691.279999999999,4
Agra_T055,Vibrance Integral,2025-10,94,162019.50999999998,3
Agra_T055,Vibrance Integral,2025-11,6,11095.220000000001,2
Agra_T055,Vibrance Integral,2025-12,20,34575.9,5
Agra_T055,Vibrance Integral,2026-01,47,60878.009999999995,6
Agra_T055,Vibrance Integral,2026-02,37,54362.25,5
Agra_T055,Vibrance Integral,2026-03,25,22182.96,2
Agra_T056,Alto 5 SC,2025-10,5,8306.0,1
Agra_T056,Alto 5 SC,2025-11,161,105531.06000000001,6
Agra_T056,Alto 5 SC,2025-12,20,22862.600000000002,1
Agra_T056,Alto 5 SC,2026-01,7,10186.449999999999,3
Agra_T056,Alto 5 SC,2026-02,130,104278.1,3
Agra_T056,Alto 5 SC,2026-03,3,3069.67,2
Agra_T056,Tilt 250 EC,2025-10,6,9592.56,1
Agra_T056,Tilt 250 EC,2025-11,13,15209.000000000002,3
Agra_T056,Tilt 250 EC,2025-12,14,13289.29,4
Agra_T056,Tilt 250 EC,2026-01,32,38348.16,4
Agra_T056,Tilt 250 EC,2026-02,23,39255.32,4
Agra_T056,Tilt 250 EC,2026-03,7,8853.88,3
Agra_T056,Vibrance Integral,2025-10,35,32978.57,5
Agra_T056,Vibrance Integral,2025-11,6,5904.84,1
Agra_T056,Vibrance Integral,2025-12,195,297524.49,9
Agra_T056,Vibrance Integral,2026-01,20,29422.04,4
Agra_T056,Vibrance Integral,2026-02,15,12044.150000000001,2
Agra_T056,Vibrance Integral,2026-03,92,114622.75,8
Agra_T058,Alto 5 SC,2025-10,24,30454.649999999998,2
Agra_T058,Alto 5 SC,2025-11,119,82913.89,2
Agra_T058,Alto 5 SC,2025-12,34,38088.41,4
Agra_T058,Alto 5 SC,2026-01,46,53221.44,5
Agra_T058,Alto 5 SC,2026-02,4,7592.4,3
Agra_T058,Alto 5 SC,2026-03,1,1918.02,1
Agra_T058,Amistar 250 SC,2025-10,9,18671.76,1
Agra_T058,Amistar 250 SC,2025-11,33,38061.53999999999,3
Agra_T058,Amistar 250 SC,2025-12,14,21822.089999999997,4
Agra_T058,Amistar 250 SC,2026-01,22,30114.25,5
Agra_T058,Amistar 250 SC,2026-02,3,3648.3,3
Agra_T058,Amistar 250 SC,2026-03,15,16993.36,5
Agra_T058,Movondo,2025-10,7,12275.31,4
Agra_T058,Movondo,2025-11,79,99075.62999999999,6
Agra_T058,Movondo,2025-12,1,1430.07,1
Agra_T058,Movondo,2026-01,7,13172.11,1
Agra_T058,Movondo,2026-02,7,5754.07,3
Agra_T058,Movondo,2026-03,101,84191.68999999999,7
Agra_T059,Movondo,2025-10,51,48181.369999999995,3
Agra_T059,Movondo,2025-11,53,91492.73999999999,4
Agra_T059,Movondo,2025-12,8,9378.44,4
Agra_T059,Movondo,2026-01,22,35777.4,5
Agra_T059,Movondo,2026-02,12,15005.74,5
Agra_T059,Movondo,2026-03,12,18252.62,5
Agra_T059,Vibrance Integral,2025-10,117,211411.98,1
Agra_T059,Vibrance Integral,2025-11,5,6524.24,2
Agra_T059,Vibrance Integral,2025-12,11,11628.55,3
Agra_T059,Vibrance Integral,2026-01,104,148531.53,6
Agra_T059,Vibrance Integral,2026-02,47,33351.61,2
Agra_T059,Vibrance Integral,2026-03,9,15982.8,3
Agra_T065,Alto 5 SC,2025-10,14,15552.62,4
Agra_T065,Alto 5 SC,2025-11,164,168636.51,8
Agra_T065,Alto 5 SC,2025-12,19,25531.99,4
Agra_T065,Alto 5 SC,2026-01,22,12087.68,1
Agra_T065,Alto 5 SC,2026-02,22,37949.66,4
Agra_T065,Alto 5 SC,2026-03,23,35265.66,6
Agra_T065,Cruiser 350 FS,2025-10,55,55435.06,8
Agra_T065,Cruiser 350 FS,2025-11,28,28337.78,6
Agra_T065,Cruiser 350 FS,2025-12,46,60260.44,9
Agra_T065,Cruiser 350 FS,2026-01,31,26672.66,11
Agra_T065,Cruiser 350 FS,2026-02,197,237492.49000000002,16
Agra_T065,Cruiser 350 FS,2026-03,6,10040.98,3
Agra_T065,Kavach 75 WP,2025-10,15,12111.32,3
Agra_T065,Kavach 75 WP,2025-11,19,13617.130000000001,3
Agra_T065,Kavach 75 WP,2025-12,145,161576.52000000002,6
Agra_T065,Kavach 75 WP,2026-01,15,18120.7,5
Agra_T065,Kavach 75 WP,2026-02,17,32235.079999999998,2
Agra_T065,Kavach 75 WP,2026-03,20,38448.17,4
Agra_T065,Vertimec 1.8 EC,2025-10,26,41191.4,6
Agra_T065,Vertimec 1.8 EC,2025-11,241,409865.12,10
Agra_T065,Vertimec 1.8 EC,2025-12,157,183374.17,12
Agra_T065,Vertimec 1.8 EC,2026-01,103,162200.55000000002,9
Agra_T065,Vertimec 1.8 EC,2026-02,37,28500.55,3
Agra_T065,Vertimec 1.8 EC,2026-03,19,24065.36,7
Agra_T065,Vibrance Integral,2025-10,13,21493.619999999995,6
Agra_T065,Vibrance Integral,2025-11,13,6192.879999999999,3
Agra_T065,Vibrance Integral,2025-12,13,20261.85,4
Agra_T065,Vibrance Integral,2026-01,8,13975.09,5
Agra_T065,Vibrance Integral,2026-02,9,15068.670000000002,6
Agra_T065,Vibrance Integral,2026-03,29,48403.12,7
Agra_T068,Actara 25 WG,2025-10,106,166455.39,8
Agra_T068,Actara 25 WG,2025-11,10,20047.4,1
Agra_T068,Actara 25 WG,2025-12,15,9649.380000000001,3
Agra_T068,Actara 25 WG,2026-01,6,4965.45,2
Agra_T068,Actara 25 WG,2026-02,8,14899.42,3
Agra_T068,Actara 25 WG,2026-03,11,15802.82,5
Agra_T068,Axial 50 EC,2025-10,7,5392.969999999999,2
Agra_T068,Axial 50 EC,2025-11,7,4774.97,2
Agra_T068,Axial 50 EC,2026-01,8,5638.860000000001,3
Agra_T068,Axial 50 EC,2026-02,29,20874.870000000003,6
Agra_T068,Axial 50 EC,2026-03,10,6308.82,2
Agra_T068,Cruiser 350 FS,2025-10,5,10255.95,1
Agra_T068,Cruiser 350 FS,2025-11,42,63962.55,4
Agra_T068,Cruiser 350 FS,2025-12,164,118271.87999999999,1
Agra_T068,Cruiser 350 FS,2026-01,2,914.46,1
Agra_T068,Cruiser 350 FS,2026-02,46,67987.84,6
Agra_T068,Cruiser 350 FS,2026-03,5,4858.299999999999,3
Agra_T068,Kavach 75 WP,2025-10,12,8775.119999999999,2
Agra_T068,Kavach 75 WP,2025-11,32,35704.92,8
Agra_T068,Kavach 75 WP,2025-12,108,141256.17999999996,6
Agra_T068,Kavach 75 WP,2026-01,15,24452.76,8
Agra_T068,Kavach 75 WP,2026-02,56,30384.129999999997,4
Agra_T068,Kavach 75 WP,2026-03,36,50506.5,4
Agra_T068,Movondo,2025-10,13,18719.6,7
Agra_T068,Movondo,2025-11,101,163321.72000000003,6
Agra_T068,Movondo,2025-12,81,118714.01999999999,9
Agra_T068,Movondo,2026-01,37,54595.03,6
Agra_T068,Movondo,2026-02,43,43232.590000000004,9
Agra_T068,Movondo,2026-03,29,47772.22,7
Agra_T068,Tilt 250 EC,2025-10,12,18077.23,6
Agra_T068,Tilt 250 EC,2025-11,5,7611.320000000001,5
Agra_T068,Tilt 250 EC,2025-12,162,81723.76,3
Agra_T068,Tilt 250 EC,2026-01,29,26212.9,3
Agra_T068,Tilt 250 EC,2026-02,1,1122.81,1
Agra_T068,Tilt 250 EC,2026-03,8,8799.470000000001,4
Agra_T068,Topik 15 WP,2025-10,1,1075.41,1
Agra_T068,Topik 15 WP,2025-11,22,34391.27,7
Agra_T068,Topik 15 WP,2025-12,19,26444.0,7
Agra_T068,Topik 15 WP,2026-01,24,45724.270000000004,3
Agra_T068,Topik 15 WP,2026-02,35,54628.06,5
Agra_T068,Topik 15 WP,2026-03,13,14962.349999999999,5
Agra_T068,Vertimec 1.8 EC,2025-10,10,10186.14,2
Agra_T068,Vertimec 1.8 EC,2025-11,27,30289.630000000005,4
Agra_T068,Vertimec 1.8 EC,2025-12,9,7868.09,4
Agra_T068,Vertimec 1.8 EC,2026-01,75,54240.02,6
Agra_T068,Vertimec 1.8 EC,2026-02,9,13837.22,6
Agra_T068,Vertimec 1.8 EC,2026-03,12,21186.84,1
Agra_T069,Actara 25 WG,2025-10,5,8761.95,1
Agra_T069,Actara 25 WG,2025-11,14,7453.18,1
Agra_T069,Actara 25 WG,2025-12,14,21647.999999999996,5
Agra_T069,Actara 25 WG,2026-01,95,52169.25,1
Agra_T069,Actara 25 WG,2026-02,10,15858.8,3
Agra_T069,Actara 25 WG,2026-03,9,10248.89,5
Agra_T069,Alto 5 SC,2025-10,30,38156.7,3
Agra_T069,Alto 5 SC,2025-11,19,32855.45,2
Agra_T069,Alto 5 SC,2025-12,4,3037.84,1
Agra_T069,Alto 5 SC,2026-01,7,14748.6,2
Agra_T069,Alto 5 SC,2026-02,12,21102.860000000004,6
Agra_T069,Alto 5 SC,2026-03,7,5967.43,4
Agra_T069,Score 250 EC,2025-10,1,1829.31,1
Agra_T069,Score 250 EC,2025-11,13,14975.289999999999,6
